purchase_id,user_id,amount,purchase_date,discount_applied,discount_value
4572,836,41.99,2026-04-01,0,0.0
4573,836,20.05,2026-03-22,0,0.0
4574,836,33.51,2026-05-14,0,0.0
4575,836,70.5,2026-03-24,0,0.0
4576,836,27.62,2026-04-14,0,0.0
4577,837,40.54,2026-04-02,1,10.14
4578,837,31.63,2026-04-14,1,13.55
4579,837,20.33,2026-05-05,1,20.33
4580,838,89.92,2026-04-10,0,0.0
4581,838,44.22,2026-04-23,0,0.0
4582,838,46.77,2026-04-18,0,0.0
4583,838,27.88,2026-04-21,0,0.0
4584,838,48.46,2026-04-21,0,0.0
4585,838,90.57,2026-04-26,0,0.0
4586,838,88.0,2026-04-15,0,0.0
4587,839,89.47,2026-05-14,0,0.0
4588,839,73.61,2026-05-13,1,8.18
4589,839,47.88,2026-05-18,0,0.0
4590,839,72.32,2026-04-20,0,0.0
4591,839,84.15,2026-04-11,1,9.35
4592,839,34.7,2026-04-06,0,0.0
4593,840,48.54,2026-04-15,0,0.0
4594,840,25.97,2026-03-24,0,0.0
4595,840,71.5,2026-05-09,0,0.0
4596,840,22.46,2026-04-27,0,0.0
4597,841,30.15,2026-05-02,0,0.0
4598,841,55.95,2026-03-28,0,0.0
4599,841,22.39,2026-03-28,0,0.0
4600,841,68.28,2026-04-07,0,0.0
4601,841,80.29,2026-03-28,0,0.0
4602,841,95.5,2026-03-26,0,0.0
4603,841,85.4,2026-05-19,0,0.0
4604,842,39.83,2026-04-10,1,9.96
4605,842,64.39,2026-05-06,1,16.1
4606,842,23.89,2026-04-28,1,5.97
4607,842,59.65,2026-05-15,1,14.91
4608,842,39.14,2026-04-23,1,9.79
4609,842,69.83,2026-05-02,1,17.46
4610,842,17.9,2026-04-11,1,4.48
4611,842,48.88,2026-04-22,1,12.22
4612,843,60.61,2026-03-29,0,0.0
4613,843,57.83,2026-05-02,0,0.0
4614,843,33.31,2026-04-21,0,0.0
4615,843,81.08,2026-04-11,0,0.0
4616,843,99.22,2026-03-26,0,0.0
4617,843,39.64,2026-05-01,0,0.0
4618,843,35.22,2026-03-25,0,0.0
4619,843,65.32,2026-04-15,0,0.0
4620,844,32.97,2026-04-29,0,0.0
4621,844,25.76,2026-04-07,0,0.0
4622,844,97.54,2026-04-29,0,0.0
4623,845,13.78,2026-05-06,1,13.78
4624,845,63.14,2026-04-10,1,27.06
4625,845,34.82,2026-03-28,1,34.82
4626,845,27.24,2026-03-30,1,27.24
4627,846,46.93,2026-05-19,0,0.0
4628,846,72.26,2026-04-08,0,0.0
4629,846,84.11,2026-04-17,0,0.0
4630,847,57.27,2026-05-04,0,0.0
4631,847,35.44,2026-04-02,0,0.0
4632,847,91.8,2026-04-21,0,0.0
4633,847,30.18,2026-04-26,0,0.0
4634,847,51.31,2026-04-09,1,5.7
4635,847,79.59,2026-03-21,0,0.0
4636,847,70.15,2026-04-02,0,0.0
4637,848,35.88,2026-04-21,0,0.0
4638,848,84.8,2026-04-27,0,0.0
4639,848,76.99,2026-04-29,0,0.0
4640,848,91.65,2026-04-14,0,0.0
4641,848,96.27,2026-04-09,0,0.0
4642,849,71.58,2026-04-25,0,0.0
4643,849,35.56,2026-03-24,1,3.95
4644,849,71.14,2026-04-07,1,7.91
4645,849,98.86,2026-05-12,0,0.0
4646,849,34.54,2026-05-07,0,0.0
4647,849,36.19,2026-04-24,0,0.0
4648,849,79.31,2026-04-20,0,0.0
4649,849,79.65,2026-04-09,0,0.0
4650,850,54.02,2026-05-14,1,23.15
4651,850,34.26,2026-05-02,1,14.69
4652,850,21.88,2026-05-01,1,9.38
4653,850,35.71,2026-05-10,1,35.7
4654,850,27.4,2026-04-06,1,6.85
4655,850,19.33,2026-05-10,1,8.29
4656,850,37.82,2026-05-04,1,37.83
4657,851,27.7,2026-04-03,1,11.87
4658,851,32.61,2026-05-01,1,32.61
4659,851,25.56,2026-05-17,1,25.57
4660,851,54.36,2026-04-30,1,13.59
4661,851,68.8,2026-04-01,1,17.2
4662,851,36.06,2026-05-14,1,36.05
4663,851,26.57,2026-04-19,1,26.57
4664,851,29.28,2026-05-05,1,7.32
4665,852,56.65,2026-04-14,0,0.0
4666,852,20.88,2026-04-01,0,0.0
4667,852,28.86,2026-04-05,0,0.0
4668,852,84.29,2026-04-17,0,0.0
4669,853,93.47,2026-03-30,0,0.0
4670,853,36.29,2026-04-20,0,0.0
4671,853,80.5,2026-04-22,0,0.0
4672,853,23.66,2026-05-07,0,0.0
4673,853,74.8,2026-04-25,0,0.0
4674,854,55.53,2026-04-30,0,0.0
4675,854,28.85,2026-04-02,0,0.0
4676,854,84.96,2026-04-05,0,0.0
4677,854,22.75,2026-04-25,1,2.53
4678,854,86.7,2026-04-15,0,0.0
4679,854,73.86,2026-04-02,0,0.0
4680,854,22.43,2026-04-19,0,0.0
4681,855,88.58,2026-03-31,0,0.0
4682,855,28.45,2026-04-19,0,0.0
4683,855,22.05,2026-05-08,0,0.0
4684,855,22.26,2026-05-12,0,0.0
4685,855,99.42,2026-05-17,0,0.0
4686,856,94.46,2026-04-22,0,0.0
4687,856,57.19,2026-04-25,0,0.0
4688,856,80.61,2026-05-15,0,0.0
4689,856,25.56,2026-04-20,0,0.0
4690,857,60.16,2026-03-27,0,0.0
4691,857,22.43,2026-05-13,0,0.0
4692,857,80.82,2026-05-11,0,0.0
4693,858,41.82,2026-04-10,1,10.46
4694,858,55.82,2026-04-04,1,13.96
4695,858,24.25,2026-04-11,1,6.06
4696,858,29.76,2026-04-27,1,7.44
4697,858,44.78,2026-05-12,1,44.77
4698,858,27.74,2026-03-23,1,27.75
4699,858,37.81,2026-03-31,1,16.21
4700,859,42.7,2026-04-12,0,0.0
4701,859,87.73,2026-03-26,0,0.0
4702,859,71.06,2026-05-03,0,0.0
4703,859,62.89,2026-05-09,0,0.0
4704,860,44.32,2026-03-21,0,0.0
4705,860,56.5,2026-05-16,0,0.0
4706,860,52.46,2026-03-23,0,0.0
4707,860,64.46,2026-04-22,0,0.0
4708,860,82.64,2026-05-11,0,0.0
4709,860,32.46,2026-04-05,0,0.0
4710,860,23.23,2026-03-21,0,0.0
4711,860,70.21,2026-05-15,0,0.0
4712,861,60.1,2026-05-08,0,0.0
4713,861,77.48,2026-05-19,0,0.0
4714,861,76.22,2026-04-02,0,0.0
4715,861,85.98,2026-04-23,0,0.0
4716,861,30.18,2026-04-19,0,0.0
4717,861,49.41,2026-05-15,0,0.0
4718,862,84.52,2026-04-26,0,0.0
4719,862,51.21,2026-03-21,0,0.0
4720,862,71.5,2026-03-31,0,0.0
4721,863,89.66,2026-03-22,0,0.0
4722,863,70.9,2026-05-03,0,0.0
4723,863,49.36,2026-04-29,0,0.0
4724,863,89.87,2026-04-29,0,0.0
4725,863,79.52,2026-05-15,0,0.0
4726,864,30.82,2026-04-12,0,0.0
4727,864,25.11,2026-04-27,0,0.0
4728,864,59.38,2026-05-13,0,0.0
4729,864,25.87,2026-04-02,0,0.0
4730,864,66.16,2026-04-08,0,0.0
4731,865,64.95,2026-05-18,1,16.24
4732,865,27.81,2026-04-28,1,11.92
4733,865,32.29,2026-04-02,1,32.3
4734,865,30.92,2026-03-30,1,7.73
4735,865,18.65,2026-05-17,1,18.64
4736,865,75.94,2026-05-10,1,18.98
4737,865,33.02,2026-03-23,1,33.02
4738,865,27.4,2026-05-13,1,27.39
4739,866,16.55,2026-03-25,1,4.14
4740,866,58.86,2026-04-16,1,14.71
4741,866,14.21,2026-04-13,1,14.21
4742,866,24.1,2026-03-21,1,6.02
4743,866,21.14,2026-05-03,1,21.14
4744,866,23.76,2026-04-26,1,5.94
4745,866,38.74,2026-05-03,1,38.74
4746,867,48.72,2026-04-10,0,0.0
4747,867,32.1,2026-04-26,0,0.0
4748,867,64.18,2026-05-01,0,0.0
4749,867,61.96,2026-04-20,0,0.0
4750,867,27.62,2026-05-10,0,0.0
4751,867,72.58,2026-03-28,0,0.0
4752,867,54.03,2026-03-29,0,0.0
4753,867,81.01,2026-05-02,0,0.0
4754,868,40.45,2026-04-24,0,0.0
4755,868,85.17,2026-03-23,0,0.0
4756,868,52.82,2026-04-20,0,0.0
4757,868,58.81,2026-04-12,0,0.0
4758,868,23.51,2026-04-01,0,0.0
4759,868,46.66,2026-03-29,0,0.0
4760,869,53.91,2026-03-24,0,0.0
4761,869,42.17,2026-03-21,0,0.0
4762,869,62.34,2026-04-13,1,6.93
4763,869,21.64,2026-04-20,1,2.41
4764,869,92.17,2026-04-09,0,0.0
4765,869,75.87,2026-05-10,0,0.0
4766,869,53.57,2026-05-10,0,0.0
4767,869,77.69,2026-03-26,0,0.0
4768,870,85.98,2026-05-10,0,0.0
4769,870,21.1,2026-04-16,0,0.0
4770,870,73.18,2026-03-24,0,0.0
4771,870,45.96,2026-04-04,0,0.0
4772,870,25.16,2026-05-19,0,0.0
4773,870,63.77,2026-04-20,0,0.0
4774,870,82.24,2026-05-10,0,0.0
4775,871,69.98,2026-05-09,1,7.78
4776,871,31.2,2026-04-29,0,0.0
4777,871,48.01,2026-05-04,1,5.33
4778,871,46.31,2026-03-23,0,0.0
4779,871,47.1,2026-05-15,0,0.0
4780,871,41.53,2026-04-13,1,4.62
4781,871,64.06,2026-03-29,0,0.0
4782,871,60.5,2026-03-31,0,0.0
4783,872,50.23,2026-04-26,0,0.0
4784,872,48.33,2026-05-11,0,0.0
4785,872,78.11,2026-05-01,0,0.0
4786,873,40.3,2026-04-13,0,0.0
4787,873,73.75,2026-05-16,0,0.0
4788,873,26.48,2026-03-25,0,0.0
4789,874,41.48,2026-05-05,0,0.0
4790,874,88.41,2026-04-06,0,0.0
4791,874,56.53,2026-03-24,0,0.0
4792,874,75.26,2026-04-18,0,0.0
4793,875,47.27,2026-04-15,0,0.0
4794,875,98.2,2026-05-08,0,0.0
4795,875,79.92,2026-05-06,0,0.0
4796,875,89.3,2026-05-12,0,0.0
4797,875,57.39,2026-04-07,0,0.0
4798,875,77.74,2026-05-05,1,8.64
4799,875,98.0,2026-05-14,0,0.0
4800,876,18.29,2026-05-01,1,18.29
4801,876,17.85,2026-05-13,1,17.86
4802,876,15.51,2026-04-17,1,6.64
4803,876,27.85,2026-05-08,1,27.85
4804,876,28.2,2026-05-03,1,28.2
4805,876,26.26,2026-04-29,1,6.56
4806,877,55.85,2026-05-01,0,0.0
4807,877,80.08,2026-04-10,0,0.0
4808,877,83.53,2026-05-08,0,0.0
4809,878,56.99,2026-05-08,0,0.0
4810,878,96.38,2026-03-22,0,0.0
4811,878,41.67,2026-04-03,0,0.0
4812,879,61.66,2026-03-28,0,0.0
4813,879,63.23,2026-04-23,0,0.0
4814,879,43.77,2026-03-22,0,0.0
4815,879,31.99,2026-04-20,0,0.0
4816,879,68.76,2026-04-19,0,0.0
4817,879,59.83,2026-04-13,0,0.0
4818,879,51.68,2026-05-18,0,0.0
4819,879,74.98,2026-05-10,0,0.0
4820,880,23.85,2026-05-11,1,23.86
4821,880,38.67,2026-04-10,1,38.66
4822,880,62.08,2026-04-07,1,15.52
4823,880,48.75,2026-03-29,1,48.74
4824,881,65.16,2026-05-12,1,7.24
4825,881,31.48,2026-05-03,0,0.0
4826,881,52.7,2026-05-12,0,0.0
4827,881,95.32,2026-05-12,0,0.0
4828,881,49.23,2026-04-16,0,0.0
4829,881,67.2,2026-04-29,1,7.47
4830,881,62.45,2026-04-24,1,6.94
4831,881,20.39,2026-03-29,1,2.27
4832,882,31.36,2026-05-10,0,0.0
4833,882,24.47,2026-05-06,0,0.0
4834,882,92.7,2026-05-14,0,0.0
4835,882,70.83,2026-04-14,0,0.0
4836,882,68.59,2026-05-03,0,0.0
4837,883,13.07,2026-03-24,1,13.07
4838,883,18.67,2026-04-29,1,18.68
4839,883,32.89,2026-04-27,1,14.09
4840,883,11.24,2026-04-06,1,11.23
4841,884,28.45,2026-04-29,0,0.0
4842,884,95.34,2026-04-12,0,0.0
4843,884,37.53,2026-05-09,0,0.0
4844,884,30.36,2026-03-28,0,0.0
4845,884,25.71,2026-04-16,0,0.0
4846,884,55.52,2026-05-19,0,0.0
4847,885,72.94,2026-04-15,0,0.0
4848,885,67.12,2026-03-26,0,0.0
4849,885,30.46,2026-04-17,0,0.0
4850,885,54.85,2026-03-30,0,0.0
4851,885,88.64,2026-03-23,0,0.0
4852,885,77.42,2026-04-08,0,0.0
4853,885,57.79,2026-04-23,0,0.0
4854,885,85.44,2026-04-10,0,0.0
4855,886,34.13,2026-04-08,0,0.0
4856,886,36.94,2026-04-27,0,0.0
4857,886,79.72,2026-04-20,0,0.0
4858,886,81.76,2026-04-12,0,0.0
4859,886,62.3,2026-04-25,1,6.92
4860,886,39.62,2026-05-19,0,0.0
4861,886,39.95,2026-04-06,0,0.0
4862,886,35.2,2026-05-10,1,3.91
4863,887,82.19,2026-03-29,0,0.0
4864,887,42.34,2026-03-22,0,0.0
4865,887,27.6,2026-03-22,0,0.0
4866,887,62.66,2026-04-24,0,0.0
4867,887,37.56,2026-05-03,0,0.0
4868,887,90.61,2026-04-16,0,0.0
4869,888,90.59,2026-04-24,0,0.0
4870,888,40.81,2026-04-15,0,0.0
4871,888,50.89,2026-04-04,0,0.0
4872,888,33.73,2026-04-21,0,0.0
4873,888,25.92,2026-03-31,0,0.0
4874,889,97.86,2026-04-18,0,0.0
4875,889,49.26,2026-04-01,0,0.0
4876,889,62.56,2026-05-01,0,0.0
4877,889,57.84,2026-04-15,0,0.0
4878,889,61.11,2026-05-10,0,0.0
4879,889,95.03,2026-05-15,0,0.0
4880,890,66.34,2026-05-05,1,16.59
4881,890,53.78,2026-05-17,1,23.05
4882,890,37.43,2026-03-28,1,16.04
4883,890,44.96,2026-03-27,1,19.27
4884,890,52.38,2026-04-04,1,22.45
4885,890,13.37,2026-04-22,1,13.38
4886,890,22.58,2026-03-28,1,22.58
4887,891,52.51,2026-03-28,0,0.0
4888,891,43.43,2026-05-17,0,0.0
4889,891,64.58,2026-03-22,0,0.0
4890,891,56.39,2026-04-12,0,0.0
4891,891,58.17,2026-05-16,0,0.0
4892,891,89.95,2026-04-07,0,0.0
4893,891,37.16,2026-03-30,0,0.0
4894,892,45.28,2026-04-07,1,19.4
4895,892,46.49,2026-03-22,1,46.49
4896,892,32.08,2026-05-16,1,8.02
4897,892,43.91,2026-04-02,1,43.91
4898,892,41.94,2026-05-19,1,10.49
4899,892,70.16,2026-03-23,1,17.54
4900,892,61.31,2026-03-21,1,26.28
4901,892,74.38,2026-04-26,1,18.6
4902,893,86.15,2026-05-19,0,0.0
4903,893,29.41,2026-04-12,0,0.0
4904,893,34.79,2026-04-15,0,0.0
4905,893,41.18,2026-05-06,0,0.0
4906,893,71.43,2026-05-14,0,0.0
4907,893,92.94,2026-05-17,0,0.0
4908,893,58.62,2026-03-22,0,0.0
4909,894,79.44,2026-05-01,0,0.0
4910,894,29.51,2026-04-27,0,0.0
4911,894,26.17,2026-04-09,1,2.91
4912,895,33.08,2026-04-29,1,3.68
4913,895,32.68,2026-04-07,0,0.0
4914,895,64.78,2026-04-28,0,0.0
4915,895,94.99,2026-05-17,0,0.0
4916,895,24.31,2026-03-21,1,2.7
4917,896,59.79,2026-04-03,1,25.62
4918,896,51.01,2026-05-01,1,21.86
4919,896,26.76,2026-04-12,1,26.75
4920,896,33.35,2026-05-18,1,8.34
4921,896,76.54,2026-04-19,1,19.13
4922,896,31.96,2026-05-01,1,7.99
4923,896,27.79,2026-05-05,1,27.8
4924,897,56.06,2026-05-19,0,0.0
4925,897,92.85,2026-05-08,0,0.0
4926,897,34.8,2026-04-25,0,0.0
4927,897,92.86,2026-05-02,0,0.0
4928,897,30.67,2026-05-12,0,0.0
4929,897,71.6,2026-04-13,0,0.0
4930,897,44.94,2026-03-31,0,0.0
4931,897,49.3,2026-04-12,0,0.0
4932,898,77.13,2026-03-22,0,0.0
4933,898,21.58,2026-04-03,0,0.0
4934,898,86.5,2026-04-08,0,0.0
4935,898,52.1,2026-05-03,0,0.0
4936,898,33.55,2026-04-26,0,0.0
4937,898,30.64,2026-05-16,0,0.0
4938,899,48.37,2026-03-26,1,20.73
4939,899,16.9,2026-03-24,1,16.89
4940,899,12.17,2026-05-07,1,12.16
4941,899,36.44,2026-04-07,1,15.62
4942,899,58.07,2026-04-13,1,14.52
4943,900,39.49,2026-04-08,1,39.49
4944,900,56.5,2026-05-04,1,24.22
4945,900,43.26,2026-03-25,1,18.54
4946,900,59.43,2026-03-26,1,25.47
4947,900,25.21,2026-04-28,1,10.81
4948,900,45.7,2026-05-13,1,11.42
4949,901,47.79,2026-04-30,1,47.8
4950,901,16.46,2026-03-28,1,4.11
4951,901,16.49,2026-04-20,1,7.07
4952,901,40.07,2026-04-24,1,40.08
4953,901,28.49,2026-03-30,1,28.49
4954,902,24.25,2026-04-20,1,24.25
4955,902,15.14,2026-04-19,1,15.14
4956,902,31.17,2026-05-19,1,31.17
4957,902,34.22,2026-04-07,1,8.55
4958,903,89.11,2026-05-18,0,0.0
4959,903,70.81,2026-03-22,0,0.0
4960,903,83.54,2026-04-12,0,0.0
4961,903,63.31,2026-04-29,0,0.0
4962,903,77.77,2026-04-28,1,8.64
4963,904,94.35,2026-04-20,0,0.0
4964,904,34.61,2026-05-11,0,0.0
4965,904,67.5,2026-05-16,0,0.0
4966,904,55.09,2026-04-02,0,0.0
4967,904,43.1,2026-05-11,0,0.0
4968,904,79.61,2026-05-17,0,0.0
4969,905,36.8,2026-05-06,0,0.0
4970,905,68.53,2026-04-21,0,0.0
4971,905,31.09,2026-03-21,0,0.0
4972,905,73.41,2026-04-15,0,0.0
4973,905,58.53,2026-04-20,0,0.0
4974,905,48.35,2026-05-11,0,0.0
4975,906,20.16,2026-04-30,0,0.0
4976,906,75.07,2026-04-26,0,0.0
4977,906,66.52,2026-04-11,0,0.0
4978,906,77.14,2026-04-07,0,0.0
4979,906,22.57,2026-04-16,0,0.0
4980,906,20.51,2026-04-03,0,0.0
4981,907,89.58,2026-05-18,0,0.0
4982,907,27.15,2026-03-28,0,0.0
4983,907,79.0,2026-04-30,0,0.0
4984,907,56.61,2026-04-06,0,0.0
4985,908,22.74,2026-03-23,1,22.75
4986,908,45.46,2026-04-01,1,11.36
4987,908,23.12,2026-04-19,1,23.11
4988,908,63.88,2026-04-03,1,15.97
4989,908,13.44,2026-03-21,1,13.45
4990,908,15.81,2026-04-19,1,15.81
4991,909,43.19,2026-04-08,1,18.51
4992,909,46.98,2026-04-18,1,20.14
4993,909,44.6,2026-03-25,1,11.15
4994,909,23.74,2026-04-08,1,23.75
4995,909,40.11,2026-04-10,1,40.1
4996,909,42.48,2026-05-09,1,10.62
4997,909,45.52,2026-04-16,1,11.38
4998,910,71.68,2026-03-29,0,0.0
4999,910,55.07,2026-05-15,0,0.0
5000,910,73.1,2026-04-05,0,0.0
5001,910,33.35,2026-04-03,0,0.0
5002,910,84.76,2026-04-23,0,0.0
5003,910,78.97,2026-03-29,0,0.0
5004,910,65.87,2026-03-23,0,0.0
5005,911,35.91,2026-04-28,0,0.0
5006,911,92.18,2026-04-04,0,0.0
5007,911,68.37,2026-05-13,0,0.0
5008,911,84.37,2026-04-28,0,0.0
5009,911,64.29,2026-04-17,0,0.0
5010,912,38.52,2026-04-22,0,0.0
5011,912,96.68,2026-04-13,0,0.0
5012,912,22.39,2026-04-25,0,0.0
5013,912,39.52,2026-05-05,0,0.0
5014,913,89.15,2026-04-01,0,0.0
5015,913,63.72,2026-04-03,0,0.0
5016,913,85.11,2026-03-30,0,0.0
5017,913,37.61,2026-04-21,0,0.0
5018,914,91.59,2026-05-10,0,0.0
5019,914,85.8,2026-05-05,0,0.0
5020,914,87.04,2026-03-27,0,0.0
5021,914,61.88,2026-04-18,0,0.0
5022,914,60.86,2026-05-10,0,0.0
5023,914,65.98,2026-04-08,0,0.0
5024,915,90.31,2026-04-01,0,0.0
5025,915,68.0,2026-05-07,0,0.0
5026,915,71.36,2026-05-15,0,0.0
5027,915,76.3,2026-04-29,0,0.0
5028,915,48.34,2026-03-25,0,0.0
5029,915,62.77,2026-04-27,0,0.0
5030,915,95.89,2026-03-21,0,0.0
5031,915,42.48,2026-03-26,0,0.0
5032,916,89.49,2026-03-21,0,0.0
5033,916,92.34,2026-04-24,0,0.0
5034,916,66.97,2026-04-11,0,0.0
5035,916,35.54,2026-03-26,0,0.0
5036,917,81.95,2026-03-30,0,0.0
5037,917,81.7,2026-04-30,0,0.0
5038,917,91.55,2026-03-30,0,0.0
5039,918,82.16,2026-05-15,0,0.0
5040,918,54.66,2026-04-30,0,0.0
5041,918,83.44,2026-03-29,1,9.27
5042,918,30.1,2026-04-21,0,0.0
5043,918,56.58,2026-04-18,0,0.0
5044,918,43.47,2026-03-28,0,0.0
5045,919,69.95,2026-04-06,0,0.0
5046,919,66.63,2026-04-24,0,0.0
5047,919,35.31,2026-04-27,0,0.0
5048,919,67.39,2026-04-07,0,0.0
5049,919,97.68,2026-04-17,0,0.0
5050,919,81.42,2026-04-27,0,0.0
5051,919,41.79,2026-04-02,0,0.0
5052,919,58.6,2026-04-06,0,0.0
5053,920,32.11,2026-05-14,0,0.0
5054,920,56.52,2026-05-11,0,0.0
5055,920,42.51,2026-04-08,0,0.0
5056,920,82.95,2026-04-15,0,0.0
5057,920,25.89,2026-05-05,0,0.0
5058,921,21.41,2026-04-23,0,0.0
5059,921,78.5,2026-04-26,0,0.0
5060,921,83.03,2026-04-29,0,0.0
5061,921,62.18,2026-04-11,0,0.0
5062,921,78.63,2026-05-08,0,0.0
5063,922,32.64,2026-04-09,0,0.0
5064,922,78.97,2026-05-15,0,0.0
5065,922,86.97,2026-05-16,0,0.0
5066,922,73.69,2026-05-17,0,0.0
5067,922,66.46,2026-04-20,0,0.0
5068,922,82.85,2026-04-07,0,0.0
5069,923,46.19,2026-05-02,1,11.55
5070,923,32.54,2026-05-07,1,32.54
5071,923,31.58,2026-04-17,1,31.57
5072,924,74.46,2026-04-09,0,0.0
5073,924,37.82,2026-05-06,0,0.0
5074,924,46.45,2026-04-05,0,0.0
5075,924,60.28,2026-05-03,0,0.0
5076,924,85.98,2026-04-05,0,0.0
5077,924,95.64,2026-04-15,0,0.0
5078,925,31.86,2026-04-18,0,0.0
5079,925,50.38,2026-04-10,0,0.0
5080,925,23.05,2026-03-21,1,2.56
5081,926,31.41,2026-04-30,0,0.0
5082,926,55.68,2026-04-02,0,0.0
5083,926,95.42,2026-04-05,0,0.0
5084,926,94.77,2026-03-26,0,0.0
5085,927,38.2,2026-03-29,0,0.0
5086,927,90.56,2026-04-21,0,0.0
5087,927,68.64,2026-04-22,0,0.0
5088,927,51.45,2026-04-04,0,0.0
5089,928,37.03,2026-03-23,1,9.26
5090,928,67.96,2026-05-09,1,29.12
5091,928,29.2,2026-04-14,1,12.51
5092,928,51.72,2026-04-29,1,22.16
5093,928,36.28,2026-05-12,1,15.55
5094,929,84.15,2026-05-12,0,0.0
5095,929,98.09,2026-04-11,0,0.0
5096,929,33.13,2026-04-24,0,0.0
5097,929,49.77,2026-05-01,0,0.0
5098,929,41.31,2026-04-03,0,0.0
5099,930,52.85,2026-04-28,1,13.21
5100,930,32.8,2026-05-11,1,32.8
5101,930,61.76,2026-04-21,1,15.44
5102,930,71.31,2026-05-19,1,17.83
5103,930,41.96,2026-04-01,1,10.49
5104,930,58.08,2026-04-26,1,24.89
5105,931,70.77,2026-04-12,0,0.0
5106,931,70.31,2026-03-25,0,0.0
5107,931,26.41,2026-04-23,0,0.0
5108,931,62.91,2026-05-09,0,0.0
5109,931,55.34,2026-03-23,0,0.0
5110,931,62.76,2026-04-15,0,0.0
5111,931,39.08,2026-04-28,0,0.0
5112,931,76.37,2026-04-11,0,0.0
5113,932,35.54,2026-05-13,0,0.0
5114,932,61.6,2026-05-10,0,0.0
5115,932,86.56,2026-04-26,0,0.0
5116,933,39.03,2026-04-23,0,0.0
5117,933,26.82,2026-04-19,0,0.0
5118,933,68.22,2026-04-11,0,0.0
5119,933,74.49,2026-04-24,0,0.0
5120,933,96.96,2026-04-17,0,0.0
5121,933,26.13,2026-05-09,0,0.0
5122,934,79.5,2026-04-27,1,8.83
5123,934,97.25,2026-04-25,0,0.0
5124,934,76.83,2026-04-06,0,0.0
5125,935,25.09,2026-04-23,1,25.09
5126,935,24.65,2026-03-21,1,10.57
5127,935,52.66,2026-05-07,1,22.57
5128,935,55.39,2026-05-07,1,23.74
5129,935,60.39,2026-05-03,1,15.1
5130,935,74.64,2026-05-07,1,18.66
5131,935,14.14,2026-04-27,1,6.06
5132,935,30.29,2026-05-13,1,12.98
5133,936,41.81,2026-05-07,0,0.0
5134,936,74.82,2026-03-21,0,0.0
5135,936,96.99,2026-05-08,0,0.0
5136,937,70.07,2026-05-15,0,0.0
5137,937,35.59,2026-04-13,0,0.0
5138,937,72.88,2026-03-31,0,0.0
5139,938,96.79,2026-03-31,0,0.0
5140,938,90.95,2026-04-26,0,0.0
5141,938,78.38,2026-05-04,0,0.0
5142,938,25.74,2026-04-21,0,0.0
5143,938,68.6,2026-05-02,0,0.0
5144,938,82.23,2026-03-30,0,0.0
5145,938,66.84,2026-04-25,0,0.0
5146,939,52.58,2026-03-26,1,22.54
5147,939,27.91,2026-03-27,1,6.98
5148,939,76.81,2026-04-27,1,19.2
5149,939,13.9,2026-05-09,1,13.89
5150,939,20.75,2026-05-07,1,8.89
5151,940,20.99,2026-03-26,1,5.25
5152,940,29.14,2026-03-31,1,7.28
5153,940,18.6,2026-04-17,1,18.61
5154,941,96.03,2026-04-24,0,0.0
5155,941,29.18,2026-05-12,0,0.0
5156,941,29.26,2026-04-13,0,0.0
5157,941,68.76,2026-05-04,0,0.0
5158,941,27.8,2026-05-12,0,0.0
5159,941,73.81,2026-03-25,0,0.0
5160,941,47.55,2026-04-14,0,0.0
5161,942,33.07,2026-04-13,1,33.07
5162,942,60.75,2026-03-23,1,15.19
5163,942,33.84,2026-04-12,1,8.46
5164,942,65.34,2026-04-13,1,16.34
5165,943,98.12,2026-05-10,0,0.0
5166,943,96.65,2026-04-11,0,0.0
5167,943,84.94,2026-05-17,0,0.0
5168,944,92.87,2026-03-23,0,0.0
5169,944,54.72,2026-04-18,0,0.0
5170,944,46.75,2026-04-28,0,0.0
5171,944,30.08,2026-04-04,0,0.0
5172,945,83.23,2026-04-03,0,0.0
5173,945,95.99,2026-04-12,0,0.0
5174,945,93.2,2026-04-19,0,0.0
5175,945,56.24,2026-05-01,0,0.0
5176,945,76.54,2026-04-20,0,0.0
5177,945,89.14,2026-04-26,0,0.0
5178,945,57.42,2026-05-18,0,0.0
5179,945,83.36,2026-03-30,0,0.0
5180,946,97.99,2026-05-02,0,0.0
5181,946,31.52,2026-03-30,0,0.0
5182,946,27.83,2026-05-09,0,0.0
5183,946,37.94,2026-04-29,0,0.0
5184,946,67.55,2026-05-02,0,0.0
5185,946,87.5,2026-05-14,0,0.0
5186,946,73.04,2026-04-04,0,0.0
5187,947,42.45,2026-05-04,0,0.0
5188,947,25.89,2026-04-03,0,0.0
5189,947,75.43,2026-03-26,0,0.0
5190,947,30.0,2026-05-03,0,0.0
5191,947,86.56,2026-03-25,0,0.0
5192,947,21.43,2026-04-06,0,0.0
5193,947,30.91,2026-05-12,0,0.0
5194,947,78.92,2026-05-19,0,0.0
5195,948,86.36,2026-04-22,0,0.0
5196,948,81.52,2026-04-23,0,0.0
5197,948,86.91,2026-04-11,0,0.0
5198,948,85.03,2026-04-05,0,0.0
5199,948,74.48,2026-04-27,0,0.0
5200,948,72.37,2026-05-02,0,0.0
5201,948,23.76,2026-04-24,0,0.0
5202,949,30.62,2026-03-29,1,30.61
5203,949,24.3,2026-03-22,1,24.3
5204,949,33.07,2026-04-02,1,14.17
5205,949,17.26,2026-04-18,1,4.32
5206,949,21.49,2026-04-03,1,5.37
